month,agegroup,dose,n,first_dose,UF
2021-06-01,8,D2,5611,Other,AC
2021-06-01,9,D2,4271,Other,AC
2021-06-01,10,D2,1803,Other,AC
2021-06-01,11,D2,96,Other,AC
2021-07-01,1,D2,0,Other,AC
2021-07-01,2,D2,0,Other,AC
2021-07-01,3,D2,6,Other,AC
2021-07-01,4,D2,1197,Other,AC
2021-07-01,5,D2,1493,Other,AC
2021-07-01,6,D2,2570,Other,AC
2021-07-01,7,D2,3494,Other,AC
2021-07-01,8,D2,11337,Other,AC
2021-07-01,9,D2,5714,Other,AC
2021-07-01,10,D2,1703,Other,AC
2021-07-01,11,D2,144,Other,AC
2021-08-01,1,D2,0,Other,AC
2021-08-01,2,D2,0,Other,AC
2021-08-01,3,D2,7,Other,AC
2021-08-01,4,D2,5579,Other,AC
2021-08-01,5,D2,10193,Other,AC
2021-08-01,6,D2,10001,Other,AC
2021-08-01,7,D2,10523,Other,AC
2021-08-01,8,D2,7054,Other,AC
2021-08-01,9,D2,966,Other,AC
2021-08-01,10,D2,254,Other,AC
2021-08-01,11,D2,45,Other,AC
2021-09-01,1,D2,0,Other,AC
2021-09-01,2,D2,2,Other,AC
2021-09-01,3,D2,2108,Other,AC
2021-09-01,4,D2,19245,Other,AC
2021-09-01,5,D2,22277,Other,AC
2021-09-01,6,D2,25900,Other,AC
2021-09-01,7,D2,18611,Other,AC
2021-09-01,8,D2,2460,Other,AC
2021-09-01,9,D2,477,Other,AC
2021-09-01,10,D2,138,Other,AC
2021-09-01,11,D2,22,Other,AC
2021-10-01,1,D2,0,Other,AC
2021-10-01,2,D2,15,Other,AC
2021-10-01,3,D2,8911,Other,AC
2021-10-01,4,D2,25128,Other,AC
2021-10-01,5,D2,22367,Other,AC
2021-10-01,6,D2,21066,Other,AC
2021-10-01,7,D2,12920,Other,AC
2021-10-01,8,D2,1461,Other,AC
2021-10-01,9,D2,62,Other,AC
2021-10-01,10,D2,-237,Other,AC
2021-10-01,11,D2,-188,Other,AC
2021-11-01,1,D2,0,Other,AC
2021-11-01,2,D2,23,Other,AC
2021-11-01,3,D2,15732,Other,AC
2021-11-01,4,D2,25314,Other,AC
2021-11-01,5,D2,12447,Other,AC
2021-11-01,6,D2,6924,Other,AC
2021-11-01,7,D2,3056,Other,AC
2021-11-01,8,D2,-596,Other,AC
2021-11-01,9,D2,-1734,Other,AC
2021-11-01,10,D2,-262,Other,AC
2021-11-01,11,D2,-120,Other,AC
2021-12-01,1,D2,0,Other,AC
2021-12-01,2,D2,37,Other,AC
2021-12-01,3,D2,15485,Other,AC
2021-12-01,4,D2,17384,Other,AC
2021-12-01,5,D2,6858,Other,AC
2021-12-01,6,D2,3213,Other,AC
2021-12-01,7,D2,850,Other,AC
2021-12-01,8,D2,-5549,Other,AC
2021-12-01,9,D2,-3177,Other,AC
2021-12-01,10,D2,-911,Other,AC
2021-12-01,11,D2,-93,Other,AC
2022-01-01,1,D2,0,Other,AC
2022-01-01,2,D2,30,Other,AC
2022-01-01,3,D2,9684,Other,AC
2022-01-01,4,D2,10906,Other,AC
2022-01-01,5,D2,2082,Other,AC
2022-01-01,6,D2,-2086,Other,AC
2022-01-01,7,D2,-4416,Other,AC
2022-01-01,8,D2,-7534,Other,AC
2022-01-01,9,D2,-3683,Other,AC
2022-01-01,10,D2,-989,Other,AC
2022-01-01,11,D2,-122,Other,AC
2022-02-01,1,D2,0,Other,AC
2022-02-01,2,D2,16,Other,AC
2022-02-01,3,D2,4475,Other,AC
2022-02-01,4,D2,-2185,Other,AC
2022-02-01,5,D2,-8862,Other,AC
2022-02-01,6,D2,-11432,Other,AC
2022-02-01,7,D2,-9873,Other,AC
2022-02-01,8,D2,-4105,Other,AC
2022-02-01,9,D2,-1290,Other,AC
2022-02-01,10,D2,-368,Other,AC
2022-02-01,11,D2,-54,Other,AC
2022-03-01,1,D2,0,Other,AC
2022-03-01,2,D2,67,Other,AC
2022-03-01,3,D2,3234,Other,AC
2022-03-01,4,D2,-4976,Other,AC
2022-03-01,5,D2,-6572,Other,AC
2022-03-01,6,D2,-7474,Other,AC
2022-03-01,7,D2,-5674,Other,AC
2022-03-01,8,D2,-2481,Other,AC
2022-03-01,9,D2,-840,Other,AC
2022-03-01,10,D2,-260,Other,AC
2022-03-01,11,D2,-38,Other,AC
2022-04-01,1,D2,0,Other,AC
2022-04-01,2,D2,3947,Other,AC
2022-04-01,3,D2,2656,Other,AC
2022-04-01,4,D2,-5739,Other,AC
2022-04-01,5,D2,-5152,Other,AC
2022-04-01,6,D2,-4963,Other,AC
2022-04-01,7,D2,-3422,Other,AC
2022-04-01,8,D2,-1376,Other,AC
2022-04-01,9,D2,-504,Other,AC
2022-04-01,10,D2,-183,Other,AC
2022-04-01,11,D2,-25,Other,AC
2022-05-01,1,D2,0,Other,AC
2022-05-01,2,D2,6388,Other,AC
2022-05-01,3,D2,1671,Other,AC
2022-05-01,4,D2,-3353,Other,AC
2022-05-01,5,D2,-2902,Other,AC
2022-05-01,6,D2,-2734,Other,AC
2022-05-01,7,D2,-1659,Other,AC
2022-05-01,8,D2,-744,Other,AC
2022-05-01,9,D2,-282,Other,AC
2022-05-01,10,D2,-153,Other,AC
2022-05-01,11,D2,-36,Other,AC
2022-06-01,1,D2,0,Other,AC
2022-06-01,2,D2,3978,Other,AC
2022-06-01,3,D2,780,Other,AC
2022-06-01,4,D2,-1785,Other,AC
2022-06-01,5,D2,-1498,Other,AC
2022-06-01,6,D2,-1372,Other,AC
2022-06-01,7,D2,-945,Other,AC
2022-06-01,8,D2,-537,Other,AC
2022-06-01,9,D2,-360,Other,AC
2022-06-01,10,D2,-108,Other,AC
2022-06-01,11,D2,-19,Other,AC
2022-07-01,1,D2,0,Other,AC
2022-07-01,2,D2,1485,Other,AC
2022-07-01,3,D2,-690,Other,AC
2022-07-01,4,D2,-783,Other,AC
2022-07-01,5,D2,-579,Other,AC
2022-07-01,6,D2,-643,Other,AC
2022-07-01,7,D2,-535,Other,AC
2022-07-01,8,D2,-320,Other,AC
2022-07-01,9,D2,-174,Other,AC
2022-07-01,10,D2,-70,Other,AC
2022-07-01,11,D2,-16,Other,AC
2021-02-01,1,D3,0,Janssen,AC
2021-02-01,2,D3,0,Janssen,AC
2021-02-01,3,D3,0,Janssen,AC
2021-02-01,4,D3,0,Janssen,AC
2021-02-01,5,D3,0,Janssen,AC
2021-02-01,6,D3,0,Janssen,AC
2021-02-01,7,D3,0,Janssen,AC
2021-02-01,8,D3,0,Janssen,AC
2021-02-01,9,D3,0,Janssen,AC
2021-02-01,10,D3,0,Janssen,AC
2021-02-01,11,D3,0,Janssen,AC
2021-03-01,1,D3,0,Janssen,AC
2021-03-01,2,D3,0,Janssen,AC
2021-03-01,3,D3,0,Janssen,AC
2021-03-01,4,D3,0,Janssen,AC
2021-03-01,5,D3,0,Janssen,AC
2021-03-01,6,D3,0,Janssen,AC
2021-03-01,7,D3,0,Janssen,AC
2021-03-01,8,D3,0,Janssen,AC
2021-03-01,9,D3,0,Janssen,AC
2021-03-01,10,D3,0,Janssen,AC
2021-03-01,11,D3,0,Janssen,AC
2021-04-01,1,D3,0,Janssen,AC
2021-04-01,2,D3,0,Janssen,AC
2021-04-01,3,D3,0,Janssen,AC
2021-04-01,4,D3,0,Janssen,AC
2021-04-01,5,D3,0,Janssen,AC
2021-04-01,6,D3,0,Janssen,AC
2021-04-01,7,D3,0,Janssen,AC
2021-04-01,8,D3,0,Janssen,AC
2021-04-01,9,D3,0,Janssen,AC
2021-04-01,10,D3,0,Janssen,AC
2021-04-01,11,D3,0,Janssen,AC
2021-05-01,1,D3,0,Janssen,AC
2021-05-01,2,D3,0,Janssen,AC
2021-05-01,3,D3,0,Janssen,AC
2021-05-01,4,D3,0,Janssen,AC
2021-05-01,5,D3,0,Janssen,AC
2021-05-01,6,D3,0,Janssen,AC
2021-05-01,7,D3,0,Janssen,AC
2021-05-01,8,D3,0,Janssen,AC
2021-05-01,9,D3,0,Janssen,AC
2021-05-01,10,D3,0,Janssen,AC
2021-05-01,11,D3,0,Janssen,AC
2021-06-01,1,D3,0,Janssen,AC
2021-06-01,2,D3,0,Janssen,AC
2021-06-01,3,D3,0,Janssen,AC
2021-06-01,4,D3,0,Janssen,AC
2021-06-01,5,D3,0,Janssen,AC
2021-06-01,6,D3,0,Janssen,AC
2021-06-01,7,D3,0,Janssen,AC
2021-06-01,8,D3,0,Janssen,AC
2021-06-01,9,D3,0,Janssen,AC
2021-06-01,10,D3,0,Janssen,AC
2021-06-01,11,D3,0,Janssen,AC
2021-07-01,1,D3,0,Janssen,AC
2021-07-01,2,D3,0,Janssen,AC
2021-07-01,3,D3,0,Janssen,AC
2021-07-01,4,D3,0,Janssen,AC
2021-07-01,5,D3,0,Janssen,AC
2021-07-01,6,D3,0,Janssen,AC
2021-07-01,7,D3,0,Janssen,AC
2021-07-01,8,D3,0,Janssen,AC
2021-07-01,9,D3,0,Janssen,AC
2021-07-01,10,D3,0,Janssen,AC
2021-07-01,11,D3,0,Janssen,AC
2021-08-01,1,D3,0,Janssen,AC
2021-08-01,2,D3,0,Janssen,AC
2021-08-01,3,D3,0,Janssen,AC
2021-08-01,4,D3,0,Janssen,AC
2021-08-01,5,D3,0,Janssen,AC
2021-08-01,6,D3,0,Janssen,AC
2021-08-01,7,D3,0,Janssen,AC
2021-08-01,8,D3,0,Janssen,AC
2021-08-01,9,D3,0,Janssen,AC
2021-08-01,10,D3,0,Janssen,AC
2021-08-01,11,D3,0,Janssen,AC
2021-09-01,1,D3,0,Janssen,AC
2021-09-01,2,D3,0,Janssen,AC
2021-09-01,3,D3,0,Janssen,AC
2021-09-01,4,D3,0,Janssen,AC
2021-09-01,5,D3,0,Janssen,AC
2021-09-01,6,D3,0,Janssen,AC
2021-09-01,7,D3,0,Janssen,AC
2021-09-01,8,D3,0,Janssen,AC
2021-09-01,9,D3,0,Janssen,AC
2021-09-01,10,D3,0,Janssen,AC
2021-09-01,11,D3,0,Janssen,AC
2021-10-01,1,D3,0,Janssen,AC
2021-10-01,2,D3,0,Janssen,AC
2021-10-01,3,D3,0,Janssen,AC
2021-10-01,4,D3,0,Janssen,AC
2021-10-01,5,D3,0,Janssen,AC
2021-10-01,6,D3,0,Janssen,AC
2021-10-01,7,D3,0,Janssen,AC
2021-10-01,8,D3,0,Janssen,AC
2021-10-01,9,D3,0,Janssen,AC
2021-10-01,10,D3,0,Janssen,AC
2021-10-01,11,D3,0,Janssen,AC
2021-11-01,1,D3,0,Janssen,AC
2021-11-01,2,D3,0,Janssen,AC
2021-11-01,3,D3,0,Janssen,AC
2021-11-01,4,D3,0,Janssen,AC
2021-11-01,5,D3,0,Janssen,AC
2021-11-01,6,D3,1,Janssen,AC
2021-11-01,7,D3,0,Janssen,AC
2021-11-01,8,D3,0,Janssen,AC
2021-11-01,9,D3,0,Janssen,AC
2021-11-01,10,D3,0,Janssen,AC
2021-11-01,11,D3,0,Janssen,AC
2021-12-01,1,D3,0,Janssen,AC
2021-12-01,2,D3,0,Janssen,AC
2021-12-01,3,D3,0,Janssen,AC
2021-12-01,4,D3,0,Janssen,AC
2021-12-01,5,D3,0,Janssen,AC
2021-12-01,6,D3,0,Janssen,AC
2021-12-01,7,D3,0,Janssen,AC
2021-12-01,8,D3,0,Janssen,AC
2021-12-01,9,D3,0,Janssen,AC
2021-12-01,10,D3,0,Janssen,AC
2021-12-01,11,D3,0,Janssen,AC
2022-01-01,1,D3,0,Janssen,AC
2022-01-01,2,D3,0,Janssen,AC
2022-01-01,3,D3,0,Janssen,AC
2022-01-01,4,D3,1,Janssen,AC
2022-01-01,5,D3,0,Janssen,AC
2022-01-01,6,D3,0,Janssen,AC
2022-01-01,7,D3,0,Janssen,AC
2022-01-01,8,D3,0,Janssen,AC
2022-01-01,9,D3,0,Janssen,AC
2022-01-01,10,D3,3,Janssen,AC
2022-01-01,11,D3,1,Janssen,AC
2022-02-01,1,D3,0,Janssen,AC
2022-02-01,2,D3,0,Janssen,AC
2022-02-01,3,D3,0,Janssen,AC
2022-02-01,4,D3,2,Janssen,AC
2022-02-01,5,D3,4,Janssen,AC
2022-02-01,6,D3,0,Janssen,AC
2022-02-01,7,D3,0,Janssen,AC
2022-02-01,8,D3,0,Janssen,AC
2022-02-01,9,D3,0,Janssen,AC
2022-02-01,10,D3,0,Janssen,AC
2022-02-01,11,D3,0,Janssen,AC
2022-03-01,1,D3,0,Janssen,AC
2022-03-01,2,D3,0,Janssen,AC
2022-03-01,3,D3,0,Janssen,AC
2022-03-01,4,D3,2,Janssen,AC
2022-03-01,5,D3,2,Janssen,AC
2022-03-01,6,D3,1,Janssen,AC
2022-03-01,7,D3,1,Janssen,AC
2022-03-01,8,D3,0,Janssen,AC
2022-03-01,9,D3,0,Janssen,AC
2022-03-01,10,D3,0,Janssen,AC
2022-03-01,11,D3,0,Janssen,AC
2022-04-01,1,D3,0,Janssen,AC
2022-04-01,2,D3,0,Janssen,AC
2022-04-01,3,D3,0,Janssen,AC
2022-04-01,4,D3,0,Janssen,AC
2022-04-01,5,D3,0,Janssen,AC
2022-04-01,6,D3,1,Janssen,AC
2022-04-01,7,D3,0,Janssen,AC
2022-04-01,8,D3,0,Janssen,AC
2022-04-01,9,D3,0,Janssen,AC
2022-04-01,10,D3,0,Janssen,AC
2022-04-01,11,D3,0,Janssen,AC
2022-05-01,1,D3,0,Janssen,AC
2022-05-01,2,D3,0,Janssen,AC
2022-05-01,3,D3,0,Janssen,AC
2022-05-01,4,D3,2,Janssen,AC
2022-05-01,5,D3,2,Janssen,AC
2022-05-01,6,D3,0,Janssen,AC
2022-05-01,7,D3,1,Janssen,AC
2022-05-01,8,D3,0,Janssen,AC
2022-05-01,9,D3,0,Janssen,AC
2022-05-01,10,D3,0,Janssen,AC
2022-05-01,11,D3,0,Janssen,AC
2022-06-01,1,D3,0,Janssen,AC
2022-06-01,2,D3,0,Janssen,AC
2022-06-01,3,D3,0,Janssen,AC
2022-06-01,4,D3,2,Janssen,AC
2022-06-01,5,D3,5,Janssen,AC
2022-06-01,6,D3,1,Janssen,AC
2022-06-01,7,D3,0,Janssen,AC
2022-06-01,8,D3,0,Janssen,AC
2022-06-01,9,D3,0,Janssen,AC
2022-06-01,10,D3,0,Janssen,AC
2022-06-01,11,D3,0,Janssen,AC
2022-07-01,1,D3,0,Janssen,AC
2022-07-01,2,D3,0,Janssen,AC
2022-07-01,3,D3,0,Janssen,AC
2022-07-01,4,D3,2,Janssen,AC
2022-07-01,5,D3,2,Janssen,AC
2022-07-01,6,D3,0,Janssen,AC
2022-07-01,7,D3,0,Janssen,AC
2022-07-01,8,D3,0,Janssen,AC
2022-07-01,9,D3,0,Janssen,AC
2022-07-01,10,D3,0,Janssen,AC
2022-07-01,11,D3,0,Janssen,AC
2021-02-01,1,D3,0,Other,AC
2021-02-01,2,D3,0,Other,AC
2021-02-01,3,D3,0,Other,AC
2021-02-01,4,D3,0,Other,AC
2021-02-01,5,D3,0,Other,AC
2021-02-01,6,D3,0,Other,AC
2021-02-01,7,D3,0,Other,AC
2021-02-01,8,D3,0,Other,AC
2021-02-01,9,D3,0,Other,AC
2021-02-01,10,D3,0,Other,AC
2021-02-01,11,D3,0,Other,AC
2021-03-01,1,D3,0,Other,AC
2021-03-01,2,D3,0,Other,AC
2021-03-01,3,D3,0,Other,AC
2021-03-01,4,D3,0,Other,AC
2021-03-01,5,D3,1,Other,AC
2021-03-01,6,D3,0,Other,AC
2021-03-01,7,D3,0,Other,AC
2021-03-01,8,D3,0,Other,AC
2021-03-01,9,D3,0,Other,AC
2021-03-01,10,D3,0,Other,AC
2021-03-01,11,D3,0,Other,AC
2021-04-01,1,D3,0,Other,AC
2021-04-01,2,D3,0,Other,AC
2021-04-01,3,D3,0,Other,AC
2021-04-01,4,D3,0,Other,AC
2021-04-01,5,D3,0,Other,AC
2021-04-01,6,D3,0,Other,AC
2021-04-01,7,D3,0,Other,AC
2021-04-01,8,D3,0,Other,AC
2021-04-01,9,D3,0,Other,AC
2021-04-01,10,D3,0,Other,AC
2021-04-01,11,D3,0,Other,AC
2021-05-01,1,D3,0,Other,AC
2021-05-01,2,D3,0,Other,AC
2021-05-01,3,D3,0,Other,AC
2021-05-01,4,D3,1,Other,AC
2021-05-01,5,D3,0,Other,AC
2021-05-01,6,D3,0,Other,AC
2021-05-01,7,D3,0,Other,AC
2021-05-01,8,D3,1,Other,AC
2021-05-01,9,D3,0,Other,AC
2021-05-01,10,D3,1,Other,AC
2021-05-01,11,D3,0,Other,AC
2021-06-01,1,D3,0,Other,AC
2021-06-01,2,D3,0,Other,AC
2021-06-01,3,D3,0,Other,AC
2021-06-01,4,D3,0,Other,AC
2021-06-01,5,D3,0,Other,AC
2021-06-01,6,D3,0,Other,AC
2021-06-01,7,D3,0,Other,AC
2021-06-01,8,D3,0,Other,AC
2021-06-01,9,D3,0,Other,AC
2021-06-01,10,D3,0,Other,AC
2021-06-01,11,D3,0,Other,AC
2021-07-01,1,D3,0,Other,AC
2021-07-01,2,D3,0,Other,AC
2021-07-01,3,D3,0,Other,AC
2021-07-01,4,D3,0,Other,AC
2021-07-01,5,D3,0,Other,AC
2021-07-01,6,D3,0,Other,AC
2021-07-01,7,D3,0,Other,AC
2021-07-01,8,D3,0,Other,AC
2021-07-01,9,D3,1,Other,AC
2021-07-01,10,D3,0,Other,AC
2021-07-01,11,D3,0,Other,AC
2021-08-01,1,D3,0,Other,AC
2021-08-01,2,D3,0,Other,AC
2021-08-01,3,D3,0,Other,AC
2021-08-01,4,D3,0,Other,AC
2021-08-01,5,D3,4,Other,AC
2021-08-01,6,D3,2,Other,AC
2021-08-01,7,D3,1,Other,AC
2021-08-01,8,D3,2,Other,AC
2021-08-01,9,D3,1,Other,AC
2021-08-01,10,D3,0,Other,AC
2021-08-01,11,D3,0,Other,AC
2021-09-01,1,D3,0,Other,AC
2021-09-01,2,D3,0,Other,AC
2021-09-01,3,D3,0,Other,AC
2021-09-01,4,D3,1,Other,AC
2021-09-01,5,D3,3,Other,AC
2021-09-01,6,D3,6,Other,AC
2021-09-01,7,D3,5,Other,AC
2021-09-01,8,D3,3,Other,AC
2021-09-01,9,D3,1,Other,AC
2021-09-01,10,D3,1,Other,AC
2021-09-01,11,D3,0,Other,AC
2021-10-01,1,D3,0,Other,AC
2021-10-01,2,D3,0,Other,AC
2021-10-01,3,D3,0,Other,AC
2021-10-01,4,D3,112,Other,AC
2021-10-01,5,D3,200,Other,AC
2021-10-01,6,D3,267,Other,AC
2021-10-01,7,D3,163,Other,AC
2021-10-01,8,D3,124,Other,AC
2021-10-01,9,D3,342,Other,AC
2021-10-01,10,D3,370,Other,AC
2021-10-01,11,D3,215,Other,AC
2021-11-01,1,D3,0,Other,AC
2021-11-01,2,D3,0,Other,AC
2021-11-01,3,D3,3,Other,AC
2021-11-01,4,D3,869,Other,AC
2021-11-01,5,D3,1470,Other,AC
2021-11-01,6,D3,1368,Other,AC
2021-11-01,7,D3,905,Other,AC
2021-11-01,8,D3,1442,Other,AC
2021-11-01,9,D3,2013,Other,AC
2021-11-01,10,D3,356,Other,AC
2021-11-01,11,D3,144,Other,AC
2021-12-01,1,D3,0,Other,AC
2021-12-01,2,D3,0,Other,AC
2021-12-01,3,D3,8,Other,AC
2021-12-01,4,D3,1087,Other,AC
2021-12-01,5,D3,1578,Other,AC
2021-12-01,6,D3,1896,Other,AC
2021-12-01,7,D3,1700,Other,AC
2021-12-01,8,D3,6369,Other,AC
2021-12-01,9,D3,3530,Other,AC
2021-12-01,10,D3,1025,Other,AC
2021-12-01,11,D3,120,Other,AC
2022-01-01,1,D3,0,Other,AC
2022-01-01,2,D3,0,Other,AC
2022-01-01,3,D3,25,Other,AC
2022-01-01,4,D3,2860,Other,AC
2022-01-01,5,D3,4679,Other,AC
2022-01-01,6,D3,6360,Other,AC
2022-01-01,7,D3,6627,Other,AC
2022-01-01,8,D3,8357,Other,AC
2022-01-01,9,D3,4003,Other,AC
2022-01-01,10,D3,1100,Other,AC
2022-01-01,11,D3,138,Other,AC
2022-02-01,1,D3,0,Other,AC
2022-02-01,2,D3,1,Other,AC
2022-02-01,3,D3,233,Other,AC
2022-02-01,4,D3,10435,Other,AC
2022-02-01,5,D3,12980,Other,AC
2022-02-01,6,D3,14258,Other,AC
2022-02-01,7,D3,11328,Other,AC
2022-02-01,8,D3,4602,Other,AC
2022-02-01,9,D3,1448,Other,AC
2022-02-01,10,D3,423,Other,AC
2022-02-01,11,D3,66,Other,AC
2022-03-01,1,D3,0,Other,AC
2022-03-01,2,D3,0,Other,AC
2022-03-01,3,D3,568,Other,AC
2022-03-01,4,D3,10587,Other,AC
2022-03-01,5,D3,9440,Other,AC
2022-03-01,6,D3,9253,Other,AC
2022-03-01,7,D3,6589,Other,AC
2022-03-01,8,D3,2780,Other,AC
2022-03-01,9,D3,951,Other,AC
2022-03-01,10,D3,315,Other,AC
2022-03-01,11,D3,48,Other,AC
2022-04-01,1,D3,0,Other,AC
2022-04-01,2,D3,1,Other,AC
2022-04-01,3,D3,504,Other,AC
2022-04-01,4,D3,9686,Other,AC
2022-04-01,5,D3,7122,Other,AC
2022-04-01,6,D3,6193,Other,AC
2022-04-01,7,D3,4061,Other,AC
2022-04-01,8,D3,1575,Other,AC
2022-04-01,9,D3,570,Other,AC
2022-04-01,10,D3,200,Other,AC
2022-04-01,11,D3,36,Other,AC
2022-05-01,1,D3,0,Other,AC
2022-05-01,2,D3,1,Other,AC
2022-05-01,3,D3,368,Other,AC
2022-05-01,4,D3,5172,Other,AC
2022-05-01,5,D3,3872,Other,AC
2022-05-01,6,D3,3340,Other,AC
2022-05-01,7,D3,1971,Other,AC
2022-05-01,8,D3,829,Other,AC
2022-05-01,9,D3,284,Other,AC
2022-05-01,10,D3,107,Other,AC
2022-05-01,11,D3,32,Other,AC
2022-06-01,1,D3,0,Other,AC
2022-06-01,2,D3,1,Other,AC
2022-06-01,3,D3,322,Other,AC
2022-06-01,4,D3,3076,Other,AC
2022-06-01,5,D3,2066,Other,AC
2022-06-01,6,D3,1745,Other,AC
2022-06-01,7,D3,1101,Other,AC
2022-06-01,8,D3,401,Other,AC
2022-06-01,9,D3,220,Other,AC
2022-06-01,10,D3,78,Other,AC
2022-06-01,11,D3,18,Other,AC
2022-07-01,1,D3,0,Other,AC
2022-07-01,2,D3,10,Other,AC
2022-07-01,3,D3,1123,Other,AC
2022-07-01,4,D3,1142,Other,AC
2022-07-01,5,D3,697,Other,AC
2022-07-01,6,D3,671,Other,AC
2022-07-01,7,D3,471,Other,AC
2022-07-01,8,D3,189,Other,AC
2022-07-01,9,D3,88,Other,AC
2022-07-01,10,D3,44,Other,AC
2022-07-01,11,D3,14,Other,AC
2021-02-01,1,D4,0,Janssen,AC
2021-02-01,2,D4,0,Janssen,AC
2021-02-01,3,D4,0,Janssen,AC
2021-02-01,4,D4,0,Janssen,AC
2021-02-01,5,D4,0,Janssen,AC
2021-02-01,6,D4,0,Janssen,AC
2021-02-01,7,D4,0,Janssen,AC
2021-02-01,8,D4,0,Janssen,AC
2021-02-01,9,D4,0,Janssen,AC
2021-02-01,10,D4,0,Janssen,AC
2021-02-01,11,D4,0,Janssen,AC
2021-03-01,1,D4,0,Janssen,AC
2021-03-01,2,D4,0,Janssen,AC
2021-03-01,3,D4,0,Janssen,AC
2021-03-01,4,D4,0,Janssen,AC
2021-03-01,5,D4,0,Janssen,AC
2021-03-01,6,D4,0,Janssen,AC
2021-03-01,7,D4,0,Janssen,AC
2021-03-01,8,D4,0,Janssen,AC
2021-03-01,9,D4,0,Janssen,AC
2021-03-01,10,D4,0,Janssen,AC
2021-03-01,11,D4,0,Janssen,AC
2021-04-01,1,D4,0,Janssen,AC
2021-04-01,2,D4,0,Janssen,AC
2021-04-01,3,D4,0,Janssen,AC
2021-04-01,4,D4,0,Janssen,AC
2021-04-01,5,D4,0,Janssen,AC
2021-04-01,6,D4,0,Janssen,AC
2021-04-01,7,D4,0,Janssen,AC
2021-04-01,8,D4,0,Janssen,AC
2021-04-01,9,D4,0,Janssen,AC
2021-04-01,10,D4,0,Janssen,AC
2021-04-01,11,D4,0,Janssen,AC
2021-05-01,1,D4,0,Janssen,AC
2021-05-01,2,D4,0,Janssen,AC
2021-05-01,3,D4,0,Janssen,AC
2021-05-01,4,D4,0,Janssen,AC
2021-05-01,5,D4,0,Janssen,AC
2021-05-01,6,D4,0,Janssen,AC
2021-05-01,7,D4,0,Janssen,AC
2021-05-01,8,D4,0,Janssen,AC
2021-05-01,9,D4,0,Janssen,AC
2021-05-01,10,D4,0,Janssen,AC
2021-05-01,11,D4,0,Janssen,AC
2021-06-01,1,D4,0,Janssen,AC
2021-06-01,2,D4,0,Janssen,AC
2021-06-01,3,D4,0,Janssen,AC
2021-06-01,4,D4,0,Janssen,AC
2021-06-01,5,D4,0,Janssen,AC
2021-06-01,6,D4,0,Janssen,AC
2021-06-01,7,D4,0,Janssen,AC
2021-06-01,8,D4,0,Janssen,AC
2021-06-01,9,D4,0,Janssen,AC
2021-06-01,10,D4,0,Janssen,AC
2021-06-01,11,D4,0,Janssen,AC
2021-07-01,1,D4,0,Janssen,AC
2021-07-01,2,D4,0,Janssen,AC
2021-07-01,3,D4,0,Janssen,AC
2021-07-01,4,D4,0,Janssen,AC
2021-07-01,5,D4,0,Janssen,AC
2021-07-01,6,D4,0,Janssen,AC
2021-07-01,7,D4,0,Janssen,AC
2021-07-01,8,D4,0,Janssen,AC
2021-07-01,9,D4,0,Janssen,AC
2021-07-01,10,D4,0,Janssen,AC
2021-07-01,11,D4,0,Janssen,AC
2021-08-01,1,D4,0,Janssen,AC
2021-08-01,2,D4,0,Janssen,AC
2021-08-01,3,D4,0,Janssen,AC
2021-08-01,4,D4,0,Janssen,AC
2021-08-01,5,D4,0,Janssen,AC
2021-08-01,6,D4,0,Janssen,AC
2021-08-01,7,D4,0,Janssen,AC
2021-08-01,8,D4,0,Janssen,AC
2021-08-01,9,D4,0,Janssen,AC
2021-08-01,10,D4,0,Janssen,AC
2021-08-01,11,D4,0,Janssen,AC
2021-09-01,1,D4,0,Janssen,AC
2021-09-01,2,D4,0,Janssen,AC
2021-09-01,3,D4,0,Janssen,AC
2021-09-01,4,D4,0,Janssen,AC
2021-09-01,5,D4,0,Janssen,AC
2021-09-01,6,D4,0,Janssen,AC
2021-09-01,7,D4,0,Janssen,AC
2021-09-01,8,D4,0,Janssen,AC
2021-09-01,9,D4,0,Janssen,AC
2021-09-01,10,D4,0,Janssen,AC
2021-09-01,11,D4,0,Janssen,AC
2021-10-01,1,D4,0,Janssen,AC
2021-10-01,2,D4,0,Janssen,AC
2021-10-01,3,D4,0,Janssen,AC
2021-10-01,4,D4,0,Janssen,AC
2021-10-01,5,D4,0,Janssen,AC
2021-10-01,6,D4,0,Janssen,AC
2021-10-01,7,D4,0,Janssen,AC
2021-10-01,8,D4,0,Janssen,AC
2021-10-01,9,D4,0,Janssen,AC
2021-10-01,10,D4,0,Janssen,AC
2021-10-01,11,D4,0,Janssen,AC
2021-11-01,1,D4,0,Janssen,AC
2021-11-01,2,D4,0,Janssen,AC
2021-11-01,3,D4,0,Janssen,AC
2021-11-01,4,D4,0,Janssen,AC
2021-11-01,5,D4,0,Janssen,AC
2021-11-01,6,D4,0,Janssen,AC
2021-11-01,7,D4,0,Janssen,AC
2021-11-01,8,D4,0,Janssen,AC
2021-11-01,9,D4,0,Janssen,AC
2021-11-01,10,D4,0,Janssen,AC
2021-11-01,11,D4,0,Janssen,AC
2021-12-01,1,D4,0,Janssen,AC
2021-12-01,2,D4,0,Janssen,AC
2021-12-01,3,D4,0,Janssen,AC
2021-12-01,4,D4,0,Janssen,AC
2021-12-01,5,D4,0,Janssen,AC
